,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,2n Cycle,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow,Year_Birth,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.893203883495147,0.04116636789104516,0.38383838383838387,0.010716677829872739,0.0,0.009855072463768115,0.02316602316602317,0.011450381679389313,0.018691588785046728,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.45
639,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.786407766990294,0.09882906024038404,0.6363636363636365,0.507032819825854,0.4020100502512563,0.12579710144927536,0.11196911196911197,0.3053435114503817,0.03426791277258567,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.9230769230769231,0.30000000000000004
640,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.55339805825243,0.07351985755020032,0.7171717171717172,0.020093770931011386,0.010050251256281407,0.014492753623188406,0.0,0.003816793893129771,0.028037383177570093,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.3076923076923077,0.1
641,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6019417475728162,0.07173773115006557,0.09090909090909091,0.1466845277963831,0.01507537688442211,0.057971014492753624,0.1003861003861004,0.0,0.0529595015576324,0.13333333333333333,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.4
642,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7961165048543712,0.22888518594270726,0.8181818181818182,0.0006697923643670462,0.005025125628140704,0.0005797101449275362,0.003861003861003861,0.003816793893129771,0.003115264797507788,0.0,0.0,0.0,0.0,0.0
643,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5825242718446617,0.08955448343900767,0.8787878787878789,0.07434695244474213,0.01507537688442211,0.016231884057971015,0.007722007722007722,0.022900763358778626,0.04672897196261682,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.30000000000000004
644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6310679611650514,0.037236666385937894,0.9292929292929294,0.030140656396517078,0.23618090452261306,0.030144927536231884,0.08108108108108109,0.07633587786259542,0.0778816199376947,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.38461538461538464,0.30000000000000004
645,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5242718446601948,0.10727197805503086,0.36363636363636365,0.27461486939048896,0.5628140703517588,0.2434782608695652,0.0,0.3129770992366412,0.22118380062305296,0.06666666666666667,0.3333333333333333,0.10714285714285714,1.0,0.2
646,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7087378640776727,0.06768170169760698,0.8686868686868687,0.06697923643670461,0.005025125628140704,0.022608695652173914,0.02316602316602317,0.003816793893129771,0.2367601246105919,0.26666666666666666,0.1111111111111111,0.07142857142857142,0.23076923076923078,0.30000000000000004
647,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6796116504854375,0.08199736515995525,0.8383838383838385,0.34092431346282653,0.0,0.03768115942028986,0.02702702702702703,0.04198473282442748,0.01557632398753894,0.26666666666666666,0.25925925925925924,0.07142857142857142,0.6923076923076923,0.30000000000000004
648,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.893203883495147,0.027455273891021093,0.7474747474747475,0.0020093770931011385,0.03015075376884422,0.002898550724637681,0.0,0.007633587786259542,0.018691588785046728,0.06666666666666667,0.0,0.0,0.23076923076923078,0.35000000000000003
649,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7961165048543712,0.08512097404863024,0.8787878787878789,0.29805760214333554,0.2663316582914573,0.12347826086956522,0.4015444015444016,0.37404580152671757,0.470404984423676,0.06666666666666667,0.2222222222222222,0.14285714285714285,1.0,0.2
650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8446601941747574,0.03644711671499212,0.29292929292929293,0.0013395847287340924,0.010050251256281407,0.006376811594202898,0.15830115830115832,0.026717557251908396,0.03426791277258567,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.4
651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6116504854368934,0.01944698437142823,0.888888888888889,0.0026791694574681848,0.005025125628140704,0.006376811594202898,0.02316602316602317,0.007633587786259542,0.006230529595015576,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004
652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6407766990291286,0.025506214131886376,0.7777777777777778,0.004018754186202277,0.005025125628140704,0.004057971014492754,0.0888030888030888,0.015267175572519083,0.059190031152647975,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.4
653,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.786407766990294,0.0651761974084724,0.25252525252525254,0.009377093101138647,0.0,0.0017391304347826085,0.0,0.0,0.009345794392523364,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003
654,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9126213592233015,0.02907497864456128,0.3434343434343435,0.0006697923643670462,0.05025125628140704,0.006376811594202898,0.07335907335907337,0.011450381679389313,0.04672897196261682,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004
655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7281553398058271,0.041292695838396475,0.43434343434343436,0.0174146014735432,0.0,0.003478260869565217,0.0,0.0,0.006230529595015576,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.4
656,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7572815533980588,0.07964676299673953,0.7676767676767677,0.07434695244474213,0.08040201005025126,0.02144927536231884,0.02702702702702703,0.03435114503816794,0.056074766355140186,0.2,0.1111111111111111,0.03571428571428571,0.38461538461538464,0.15000000000000002
657,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6893203883495147,0.08658577667625154,0.8181818181818182,0.2799732083054253,0.3065326633165829,0.24811594202898551,0.3088803088803089,0.1946564885496183,0.03115264797507788,0.2,0.25925925925925924,0.2857142857142857,0.7692307692307693,0.25
658,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6699029126213603,0.08650005414054886,0.8787878787878789,0.21902210314802412,0.04522613065326633,0.07072463768115941,0.07335907335907337,0.05343511450381679,0.2585669781931464,0.3333333333333333,0.18518518518518517,0.07142857142857142,0.6923076923076923,0.30000000000000004
659,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7475728155339816,0.09775527268789778,0.33333333333333337,0.24849296718017413,0.7989949748743719,0.11246376811594203,0.22393822393822393,0.40458015267175573,0.4392523364485981,0.26666666666666666,0.14814814814814814,0.10714285714285714,0.46153846153846156,0.15000000000000002
660,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8446601941747574,0.11372974241129974,0.38383838383838387,0.1841929002009377,0.2964824120603015,0.06202898550724638,0.26640926640926643,0.38549618320610685,0.1838006230529595,0.13333333333333333,0.2222222222222222,0.14285714285714285,0.6153846153846154,0.2
661,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7961165048543712,0.07652465801219967,0.6363636363636365,0.5284661754855995,0.0,0.08231884057971015,0.04633204633204634,0.03435114503816794,0.11838006230529595,0.13333333333333333,0.07407407407407407,0.14285714285714285,0.6153846153846154,0.4
662,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.786407766990294,0.03762918536520808,0.26262626262626265,0.0006697923643670462,0.005025125628140704,0.002898550724637681,0.0,0.011450381679389313,0.003115264797507788,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4
663,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.6796116504854375,0.11966565203267683,0.17171717171717174,0.6724715338245144,0.06030150753768844,0.08405797101449275,0.12355212355212356,0.04580152671755725,0.11214953271028037,0.2,0.37037037037037035,0.10714285714285714,0.38461538461538464,0.25
664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8349514563106801,0.10317835099919391,0.7575757575757577,0.12525117213663764,0.40703517587939697,0.08637681159420289,0.09652509652509653,0.16412213740458015,0.2834890965732087,0.06666666666666667,0.07407407407407407,0.07142857142857142,0.9230769230769231,0.05
665,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.893203883495147,0.05175686081066448,0.13131313131313133,0.03750837240455459,0.020100502512562814,0.044057971014492756,0.06563706563706564,0.003816793893129771,0.056074766355140186,0.26666666666666666,0.14814814814814814,0.03571428571428571,0.23076923076923078,0.45
666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8446601941747574,0.09559566634984419,0.19191919191919193,0.24447421299397187,0.16080402010050251,0.06782608695652173,0.1312741312741313,0.4198473282442748,0.018691588785046728,0.06666666666666667,0.1111111111111111,0.10714285714285714,1.0,0.1
667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6796116504854375,0.09984118772332977,0.5151515151515152,0.3985264567983925,0.11557788944723618,0.07130434782608695,0.03861003861003861,0.08778625954198473,0.4797507788161994,0.13333333333333333,0.2962962962962963,0.3214285714285714,0.3076923076923077,0.30000000000000004
668,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7184466019417499,0.10078112780778901,0.8181818181818182,0.7582049564634963,0.6733668341708543,0.2226086956521739,0.6756756756756757,0.5114503816793893,0.3582554517133956,0.06666666666666667,0.4074074074074074,0.17857142857142855,1.0,0.35000000000000003
669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8640776699029153,0.059116967648014246,0.32323232323232326,0.02277294038847957,0.05527638190954774,0.07942028985507246,0.6911196911196912,0.23282442748091603,0.14018691588785046,0.06666666666666667,0.2962962962962963,0.03571428571428571,0.38461538461538464,0.4
670,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6019417475728162,0.05596929629317709,0.8484848484848485,0.07769591426657736,0.03015075376884422,0.04753623188405797,0.02316602316602317,0.022900763358778626,0.1277258566978193,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.46153846153846156,0.25
671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7184466019417499,0.09632054814297918,0.8787878787878789,0.3784326858673811,0.16080402010050251,0.25217391304347825,0.10810810810810811,0.12213740458015267,0.16822429906542055,0.06666666666666667,0.07407407407407407,0.2857142857142857,0.46153846153846156,0.05
672,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8058252427184485,0.0973717771334384,1.0,0.24916275954454117,0.09045226130653267,0.07304347826086956,0.18146718146718147,0.183206106870229,0.24299065420560748,0.13333333333333333,0.18518518518518517,0.07142857142857142,0.8461538461538463,0.2
673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.766990291262136,0.12802284731162097,0.9696969696969697,0.6021433355659745,0.5125628140703518,0.48579710144927535,0.5135135135135135,0.3893129770992366,0.12461059190031153,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.7692307692307693,0.1
674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8640776699029153,0.2392305424882996,0.21212121212121213,0.036838580040187544,0.08040201005025126,0.9402898550724638,0.06563706563706564,0.011450381679389313,0.012461059190031152,1.0,0.0,1.0,0.07692307692307693,0.0
675,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.9320388349514594,0.11446966324578606,0.4040404040404041,0.5090421969189551,0.20100502512562815,0.2782608695652174,0.0,0.15267175572519084,0.08099688473520249,0.06666666666666667,0.1111111111111111,0.17857142857142855,0.9230769230769231,0.05
676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7378640776699044,0.10188348953884284,0.030303030303030304,0.174146014735432,0.4321608040201005,0.32405797101449274,0.24324324324324326,0.03435114503816794,0.2087227414330218,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.3076923076923077,0.1
677,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6504854368932058,0.07351233802952464,0.98989898989899,0.3074346952444742,0.0,0.013913043478260868,0.02316602316602317,0.0,0.012461059190031152,0.4,0.14814814814814814,0.17857142857142855,0.5384615384615385,0.30000000000000004
678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7475728155339816,0.08945071405368336,0.7373737373737375,0.3121232417950435,0.0,0.12985507246376812,0.4594594594594595,0.18702290076335878,0.308411214953271,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.3076923076923077,0.1
679,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6310679611650514,0.06103594932444627,0.9090909090909092,0.044876088412592094,0.07537688442211056,0.0463768115942029,0.06563706563706564,0.04198473282442748,0.24922118380062305,0.2,0.037037037037037035,0.14285714285714285,0.3076923076923077,0.15000000000000002
680,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5728155339805845,0.017075327550320634,0.29292929292929293,0.0013395847287340924,0.0,0.004057971014492754,0.011583011583011584,0.026717557251908396,0.03115264797507788,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004
681,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5436893203883528,0.06893896555457969,0.030303030303030304,0.044876088412592094,0.005025125628140704,0.011594202898550725,0.0,0.007633587786259542,0.09657320872274143,0.2,0.07407407407407407,0.07142857142857142,0.15384615384615385,0.35000000000000003
682,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.660194174757283,0.09052450160616962,0.9494949494949496,0.06162089752176825,0.020100502512562814,0.010434782608695651,0.011583011583011584,0.011450381679389313,0.018691588785046728,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15000000000000002
683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9902912621359228,0.049770203448151404,0.6565656565656566,0.0026791694574681848,0.010050251256281407,0.006376811594202898,0.007722007722007722,0.0,0.012461059190031152,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.30000000000000004
684,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5436893203883528,0.03727877570172167,0.33333333333333337,0.013395847287340924,0.005025125628140704,0.016231884057971015,0.011583011583011584,0.011450381679389313,0.006230529595015576,0.2,0.07407407407407407,0.0,0.23076923076923078,0.4
685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.660194174757283,0.06648459400603968,0.4646464646464647,0.1828533154722036,0.05527638190954774,0.10318840579710145,0.23938223938223938,0.31679389312977096,0.09034267912772585,0.13333333333333333,0.2962962962962963,0.14285714285714285,0.46153846153846156,0.30000000000000004
686,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6504854368932058,0.11540659552197505,0.29292929292929293,0.29068988613529806,0.11055276381909548,0.22492753623188405,0.4015444015444016,0.08396946564885496,0.1059190031152648,0.06666666666666667,0.37037037037037035,0.25,0.7692307692307693,0.2
687,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7766990291262168,0.11605778601248842,1.0,0.21500334896182183,0.05527638190954774,0.17913043478260868,0.1274131274131274,0.09923664122137404,0.1059190031152648,0.2,0.3333333333333333,0.10714285714285714,0.38461538461538464,0.2
688,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8252427184466029,0.10481760650649084,0.26262626262626265,0.14199598124581378,0.6180904522613065,0.10260869565217391,0.05791505791505792,0.24427480916030533,0.07165109034267912,0.13333333333333333,0.2962962962962963,0.07142857142857142,0.6153846153846154,0.2
689,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8252427184466029,0.10420852533176125,0.30303030303030304,0.6088412592096449,0.06030150753768844,0.16115942028985508,0.0,0.04580152671755725,0.7538940809968847,0.2,0.18518518518518517,0.07142857142857142,0.8461538461538463,0.4
690,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.9223300970873787,0.13312108232972797,0.27272727272727276,0.7930341594105826,0.16080402010050251,0.20405797101449274,0.08108108108108109,0.061068702290076333,0.04984423676012461,0.06666666666666667,0.1111111111111111,0.14285714285714285,0.5384615384615385,0.05
691,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7281553398058271,0.05956212327201415,0.24242424242424243,0.07501674480910918,0.09547738693467336,0.01217391304347826,0.06177606177606178,0.05343511450381679,0.01557632398753894,0.2,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.35000000000000003
692,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9029126213592242,0.10560715617743663,0.9393939393939394,0.4393837910247823,0.4020100502512563,0.263768115942029,0.2007722007722008,0.40839694656488545,0.2897196261682243,0.13333333333333333,0.2962962962962963,0.14285714285714285,0.6153846153846154,0.2
693,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7475728155339816,0.05106055319609707,0.3434343434343435,0.015405224380442062,0.0,0.00463768115942029,0.02316602316602317,0.007633587786259542,0.056074766355140186,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.1
694,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5631067961165073,0.062344345922013544,0.888888888888889,0.3596784996651038,0.03015075376884422,0.02434782608695652,0.06177606177606178,0.022900763358778626,0.09345794392523364,0.13333333333333333,0.3333333333333333,0.10714285714285714,0.46153846153846156,0.4
695,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.533980582524272,0.09721988281578979,0.9696969696969697,0.4768921634293369,0.0,0.02608695652173913,0.0,0.0,0.5950155763239875,0.2,0.07407407407407407,0.14285714285714285,0.38461538461538464,0.35000000000000003
696,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7572815533980588,0.05030258551198912,0.10101010101010102,0.015405224380442062,0.005025125628140704,0.007536231884057971,0.007722007722007722,0.007633587786259542,0.056074766355140186,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.35000000000000003
697,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9029126213592242,0.035374833066641,0.26262626262626265,0.0006697923643670462,0.01507537688442211,0.002318840579710145,0.007722007722007722,0.007633587786259542,0.018691588785046728,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4
698,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6990291262135955,0.08048894931241503,0.494949494949495,0.4447421299397187,0.2914572864321608,0.0481159420289855,0.12355212355212356,0.0,0.205607476635514,0.26666666666666666,0.25925925925925924,0.17857142857142855,0.7692307692307693,0.25
699,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7961165048543712,0.047401554435314075,0.11111111111111112,0.004018754186202277,0.05025125628140704,0.01217391304347826,0.07335907335907337,0.05343511450381679,0.1308411214953271,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004
700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5825242718446617,0.08522323952981942,0.4444444444444445,0.2002679169457468,0.02512562814070352,0.11652173913043477,0.08108108108108109,0.08015267175572519,0.1526479750778816,0.2,0.18518518518518517,0.14285714285714285,0.6153846153846154,0.2
701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8640776699029153,0.07300251452771395,0.7575757575757577,0.06630944407233758,0.06532663316582915,0.03826086956521739,0.16602316602316602,0.030534351145038167,0.012461059190031152,0.2,0.14814814814814814,0.03571428571428571,0.38461538461538464,0.35000000000000003
702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7961165048543712,0.11262437287197564,0.6464646464646465,0.5016744809109176,0.20100502512562815,0.17043478260869566,0.4671814671814672,0.6106870229007634,0.45794392523364486,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.38461538461538464,0.05
703,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6504854368932058,0.12869659636416136,0.19191919191919193,0.23107836570663093,0.12562814070351758,0.29043478260869565,0.24324324324324326,0.5267175572519084,0.24922118380062305,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.6153846153846154,0.1
704,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8252427184466029,0.03627567164358675,0.4545454545454546,0.006028131279303415,0.020100502512562814,0.010434782608695651,0.02702702702702703,0.019083969465648856,0.01557632398753894,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003
705,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7475728155339816,0.08569245761998147,0.7777777777777778,0.29470864032150035,0.40703517587939697,0.21333333333333332,0.0,0.46564885496183206,0.5420560747663551,0.4,0.4074074074074074,0.17857142857142855,0.6923076923076923,0.30000000000000004
706,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6310679611650514,0.0653145565889048,0.09090909090909091,0.0053583389149363695,0.010050251256281407,0.002898550724637681,0.011583011583011584,0.0,0.009345794392523364,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003
707,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6990291262135955,0.10989929857911138,0.010101010101010102,0.44876088412592097,0.04522613065326633,0.1443478260869565,0.0,0.10687022900763359,0.028037383177570093,0.13333333333333333,0.18518518518518517,0.14285714285714285,0.38461538461538464,0.2
708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5922330097087389,0.08629552317817053,0.9090909090909092,0.35097119892833223,0.0,0.07768115942028986,0.10810810810810811,0.10687022900763359,0.48286604361370716,0.06666666666666667,0.4074074074074074,0.03571428571428571,0.6153846153846154,0.35000000000000003
709,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8834951456310698,0.025954377564156552,0.43434343434343436,0.004018754186202277,0.0,0.003478260869565217,0.007722007722007722,0.003816793893129771,0.003115264797507788,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003
710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6990291262135955,0.10596508536159871,0.797979797979798,0.39986604152712657,0.8341708542713568,0.3460869565217391,0.6640926640926641,0.6335877862595419,0.7757009345794392,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.3076923076923077,0.15000000000000002
711,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8058252427184485,0.008677526859727853,0.19191919191919193,0.004688546550569324,0.0,0.006956521739130434,0.0501930501930502,0.026717557251908396,0.09968847352024922,0.3333333333333333,0.14814814814814814,0.03571428571428571,0.15384615384615385,0.45
712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7087378640776727,0.06476412767544545,1.0,0.0361687876758205,0.0,0.004057971014492754,0.0,0.0,0.012461059190031152,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004
713,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.6019417475728162,0.11830461879037982,0.6262626262626263,0.29805760214333554,0.12562814070351758,0.4092753623188406,0.3088803088803089,0.2900763358778626,0.14953271028037382,0.06666666666666667,0.2222222222222222,0.17857142857142855,0.9230769230769231,0.1
714,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.8058252427184485,0.11020910283094915,0.4141414141414142,0.19691895512391158,0.7135678391959799,0.1263768115942029,0.6332046332046333,0.2213740458015267,0.470404984423676,0.06666666666666667,0.1111111111111111,0.2857142857142857,0.8461538461538463,0.05
715,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6990291262135955,0.08306363319176582,0.6060606060606061,0.19557937039517748,0.01507537688442211,0.04463768115942029,0.03861003861003861,0.011450381679389313,0.08099688473520249,0.4666666666666667,0.2222222222222222,0.10714285714285714,0.38461538461538464,0.35000000000000003
716,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9514563106796139,0.13258569245761997,0.17171717171717174,0.27595445411922304,0.11055276381909548,0.07652173913043478,0.22779922779922782,0.10687022900763359,0.5700934579439252,0.06666666666666667,0.4074074074074074,0.21428571428571427,0.6153846153846154,0.2
717,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5436893203883528,0.051457583887772655,0.24242424242424243,0.0053583389149363695,0.0,0.0017391304347826085,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.25
718,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5825242718446617,0.07799698016049665,0.6060606060606061,0.2337575351640991,0.020100502512562814,0.04521739130434783,0.02316602316602317,0.0,0.13395638629283488,0.5333333333333333,0.25925925925925924,0.07142857142857142,0.46153846153846156,0.4
719,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8252427184466029,0.09721687500751952,0.5757575757575758,0.21969189551239116,0.04522613065326633,0.07188405797101449,0.04633204633204634,0.0916030534351145,0.3395638629283489,0.4666666666666667,0.14814814814814814,0.07142857142857142,0.7692307692307693,0.15000000000000002
720,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.533980582524272,0.06518221302501294,0.7474747474747475,0.09645010046885465,0.010050251256281407,0.057391304347826085,0.02702702702702703,0.007633587786259542,0.09345794392523364,0.3333333333333333,0.2222222222222222,0.03571428571428571,0.3076923076923077,0.4
721,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.7766990291262168,0.13228942334299842,0.22222222222222224,0.754186202277294,0.1407035175879397,0.12231884057971014,0.14285714285714285,0.10687022900763359,0.1308411214953271,0.2,0.14814814814814814,0.10714285714285714,0.3076923076923077,0.25
722,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.5436893203883528,0.10571694117930147,0.4646464646464647,0.6476892163429336,0.0,0.35768115942028983,0.16602316602316602,0.19083969465648853,0.0,0.06666666666666667,0.14814814814814814,0.2857142857142857,1.0,0.1
723,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7766990291262168,0.09880950948662728,0.696969696969697,0.289350301406564,0.3969849246231156,0.19768115942028985,0.6833976833976834,0.5190839694656488,0.5295950155763239,0.13333333333333333,0.2962962962962963,0.17857142857142855,0.3076923076923077,0.2
724,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5728155339805845,0.10349116305930195,0.29292929292929293,0.09243134628265237,0.19597989949748745,0.03652173913043478,0.21235521235521235,0.06870229007633588,0.06542056074766354,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.1
725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9320388349514594,0.0236970174573192,0.37373737373737376,0.0,0.0,0.0005797101449275362,0.02702702702702703,0.015267175572519083,0.018691588785046728,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003
